article,candidate,score,publishedAt
confused joe biden say beat badly debate scared death beat video dementia joe biden tuesday spoke crowd pennsylvania behalf former running mate turned bos gateway pundit reported drama ha reportedly unfolded bidens team campaign internal power st,Kamala Harris,-0.9042,2024-10-16T12:30:59Z
older voter power michigan lead headtohead race poll reveals new aarp poll wolverine state show former president narrowly lead democrat twoway ballot test,Kamala Harris,0.0,2024-10-15T14:00:02Z
charlie sykes threatens undo constitutional order longtime conservative commentator charlie sykes ha endorsed president morning joe sykes,Kamala Harris,-0.3818,2024-10-16T19:16:26Z
wouldnt support israel came leader movement explains whats happening,Kamala Harris,-0.3089,2024-10-16T09:40:00Z
suddenly come courting black male voter four year nothing black men vice president watching rising number take support president ha launched lastditch effort win black male voter black voter sa,Kamala Harris,0.0,2024-10-15T04:00:00Z
speech offer detail crypto regulatory framework speech offer detail crypto regulatory framework coindesk bitcoin btc jump trader weigh china fiscal stimulus odds bloomberg plan boost ai crypto sector win specific stock co,Kamala Harris,0.0,2024-10-15T07:19:41Z
lash fox news ahead wednesday dueling appearance network former president accused fox news monday constantly polluting airwave unopposed representative vice president network announced airing sitdown interview democratic presidential rival,Kamala Harris,0.0,2024-10-15T02:20:35Z
watch walz claim deploy military american dont support watch walz claim deploy military american dont support authored steve watson via modernitynews speech monday tim walz claimed president want use military,Kamala Harris,-0.3089,2024-10-16T17:55:05Z
speech offer detail crypto regulatory framework speech offer detail crypto regulatory framework coindesk bitcoin btc jump trader weigh china fiscal stimulus odds bloomberg bitcoin bull rooting whats stake election cryptos barrons,Kamala Harris,0.0,2024-10-15T10:42:48Z
say increasingly unstable unfit president intensifying effort convince republican cross aisle back campaign bid expand electoral appeal less three week election day politics vice president campaign ha buoyed recen,Kamala Harris,-0.3612,2024-10-16T19:12:44Z
rachel maddow really business decision vote rachel maddow look reason supporter might claim look past many shortcoming consider vote business decision business decision reason actually favor supporting e,Kamala Harris,0.0,2024-10-15T18:13:13Z
go adversarial fox news joe rogan podcast engages fox news joe rogans podcast countering critique rhetoric increasingly worry former ally aim attract male demographic excels despite attack health mental capacity,Kamala Harris,-0.3612,2024-10-15T16:43:44Z
likely supportive crypto joe biden galaxy research undoubtedly favorable industry noted galaxy research alex thorn harris neutral stance ha downside,Kamala Harris,0.296,2024-10-15T12:32:42Z
making case simple number kiss ageold sage advice keep simple stupid voting already underway trumpvance campaign ha disposal historically simple case drop kiss death candidacy six number utterly disqualify inad,Kamala Harris,0.0772,2024-10-16T08:19:58Z
surprise rallygoers damning video unstable unhinged vice president literally rolled tape republican rival drawing gasp audience erie pennsylvania,Kamala Harris,-0.4215,2024-10-15T06:26:56Z
sure seems mad sitting fox news gop presidential nominee said conservative network ha totally lost way,Kamala Harris,-0.2263,2024-10-15T15:07:21Z
fox anchor tasked interviewing ha history appeasing network protrump audience fox news anchor bret baier keenly aware fox viewer want affirm already feel week pressure prepares highstakes interview vice president democratic nominee presiden,Kamala Harris,0.5267,2024-10-16T16:40:45Z
watch live speaks site washington crossed delaware gop supporter expected talk upholding constitution defending patriotism vice president accompanied former u rep adam kinzinger rill gop official rejected argue threat american democ,Kamala Harris,0.2732,2024-10-16T19:22:10Z
october pb news hour full episode tuesday news hour court young black voter test new campaign tactic playing clip rally israeli airstrikes increasingly threaten area considered safe lebanese civilian already displaced,Kamala Harris,0.0,2024-10-16T00:41:57Z
presidential poll update silent majority pollster may overlooked could give win republican supporting say silent majority american give edge former lawmaker say pollster may overlooked american collect data poll show,Kamala Harris,0.5719,2024-10-16T18:47:00Z
want america world highest death tax something one medium reporting vice president continues duck weave like muhammad ali ring avoid question economic plan american business defense foundation report,Kamala Harris,-0.5574,2024-10-15T14:51:22Z
navigating life blended family vice president appeared podcast call daddy last week spent time responding comment arkansas gov sarah huckabeesanders spoke democratic nominee rally septemberbrbrmy kid keep,Kamala Harris,0.0,2024-10-15T17:58:42Z
wave crashing coastsa major shift happening america right wrap another intense election cycle always telling see still got energy running fume matter wind clear control president jd vance soaring ha,Kamala Harris,0.0,2024-10-16T12:32:48Z
historic number black men like voting black american racial demographic told rather persuaded votei stopped blindly supporting democrat many reason obsession identity politics top listrace ha always component political discussion,Kamala Harris,0.4215,2024-10-16T15:28:06Z
hype despair democrat panicking prospect win loses momentum report losing ground upcoming u election especially battleground state major red flag democrat camp nearly day left poll begin team thes,Kamala Harris,-0.128,2024-10-16T14:46:43Z
lemon farright medium misogyny sexism black men ditched monday eponymous independent show former cnn host lemon lashed black latino men whove minimum shown iciness toward vice president openness former president lemon argued wa due consumm,Kamala Harris,0.0,2024-10-16T21:08:05Z
democrat man problem belittling making worse late last week inconvenient truth campaign left whole emerged man problem dude arent current veep losing ground black male voter increasingly attracting demogra,Kamala Harris,-0.7003,2024-10-15T11:00:00Z
tim walz unveil plan rural voter campaign look cut edge democratic vp nominee tim walz unveils plan enhance rural healthcare economic policy aiming recruit healthcare professional extend medicare telemedicine targeting trumpleaning voting bloc plan also seek funding volunte,Kamala Harris,-0.2732,2024-10-15T17:38:05Z
bad news independent voter may move away republican democrat swing latest poll data ha claimed independent swayed away republican aligning democrat instead give major advantage u election circumstance ha suddenly gone,Kamala Harris,-0.5423,2024-10-16T20:15:54Z
orange man bad adopts bidens derangement syndrome rhetoric recently began regurgitate attack similar biden repeatedly used dropped post orange man bad adopts bidens derangement syndrome rhetoric appeared first breitbart,Kamala Harris,-0.4215,2024-10-16T16:02:28Z
abc bust dance hoax mocked medical emergency vice president ha busted spreading hoax rally philadelphia suburb monday falsely claiming wa something wrong former president pausing dancing post abc bust,Kamala Harris,-0.7184,2024-10-15T16:12:03Z
rapper slam people trying shame vote reveals may vote instead vice president former president battle american support one rapperproducer actor warns disliked much black community,Kamala Harris,-0.6908,2024-10-15T22:00:44Z
jesse watters democrat worried ha stalled fox news host jesse watters highlight democrat growing nervous possibility vice president could lose former president jesse watters primetime,Kamala Harris,-0.1531,2024-10-15T01:36:10Z
dem rep bigoted point support taxfunded sex change migrant also nonissue monday broadcast cnns outfront rep maxwell frost dfl stated campaign running ad pointing democratic presidential candidate vice president supported taxpayerfunded gender transition surgery peo,Kamala Harris,0.4019,2024-10-15T02:37:47Z
goodbye forever bad music beautiful swastika sorry return debacle human implausibly keep getting worse weirder weekend fascisttothecore presumed gop presidential candidate held ultimate boat parade featuring neonazis flying swastika,Kamala Harris,0.1027,2024-10-16T05:50:47Z
hold small national lead increase edge economy poll former president extended lead economy vice president continues hold slim lead national poll,Kamala Harris,0.3182,2024-10-16T12:07:26Z
hold big advantage among early voter election day voter poll vice president hold commanding lead former president support early voter according new nbc news poll released tuesday,Kamala Harris,0.25,2024-10-15T11:26:19Z
bidens trail president first lady campaign biggest battleground president biden first lady jill biden head battleground pennsylvania campaign downballot democrat vice president race former president,Kamala Harris,-0.4019,2024-10-15T17:09:20Z
teaming top antitrump republican ahead bret baier fox news interview vice president sit interview fox news bret baier special report teaming top antitrump republican campaign event battleground pennsylvania,Kamala Harris,0.2023,2024-10-16T16:58:55Z
super pac sent bogus medicare cancellation notice scare voter arizona older people recently received mailer declaring medicare cancelled big red stamp proclaimed medicare cancellation notice also emblazoned front wa warning rate going plan cancelled,Kamala Harris,0.1779,2024-10-16T17:45:56Z
election update schedule tuesday latest presidential poll usa today election update schedule tuesday latest presidential pollsusa today campaign key state today final sprint electioncnn rally atlanta hold town hall detroit election live update,Kamala Harris,0.0,2024-10-15T14:33:44Z
declares father ivf town hall allfemale audience cnn declares father ivf town hall allfemale audiencecnn call senator fantastically attractive speaking allfemale audiencecnn slam claiming father ivfnbc news opinion poin,Kamala Harris,0.0,2024-10-16T22:13:43Z
sits charlamagne fox maybe rogan poll tighten reuters sits charlamagne fox maybe rogan poll tightenreuters election live update appear detroit charlamagne tha god heading georgiathe washington post detroit pastor offended strategy woo bl,Kamala Harris,0.0,2024-10-15T21:12:41Z
laying new plan empower black men try energize vote abc news laying new plan empower black men try energize vote herabc news step major push black votersthe new york time attempt gain support black male votersfox news propos,Kamala Harris,0.4767,2024-10-15T01:32:52Z
bet hip hop award talk economy fat joe short sat bet hip hop award discus election,Kamala Harris,0.5423,2024-10-16T02:27:43Z
ramp outreach black men obama key surrogate nbc news ramp outreach black men obama key surrogatenbc news opinion harris pitch black menthe wall street journal proposes million forgivable loan black entrepreneur make inroadscnbc unveils agenda,Kamala Harris,0.2732,2024-10-15T10:13:06Z
watch live speaks erie pa roll plan boost economic opportunity black men pb newshour watch live speaks erie pa roll plan boost economic opportunity black menpbs newshour opinion harris pitch black menthe wall street journal proposes million forgivable loan black entrepreneur tru,Kamala Harris,0.6705,2024-10-15T11:33:27Z
fox news host face maga pile interview daily beast fox news host face maga pile interviewthe daily beast fox anchor tasked interviewing ha history appeasing network protrump audiencecnn report ha eye fox news viewersthe hill set f,Kamala Harris,0.0,2024-10-16T17:13:30Z
